kind,alpha,frequency_MHz,area_m2,dipoles_per_tile,before_n,after_n,before_rate_as_printed,after_rate_per_year,ratio_after_removing_normalization
dish,-2.0,400.0,28.300000000000004,,652,651,2304.571132679993,1475320.773649018,0.9969348677029619
dish,-2.0,400.0,28.400000000000002,,651,650,2305.625717684777,1475988.9234144408,0.9969301629774349
dish,-2.0,400.0,28.500000000000004,,649,648,2299.5494024022696,1472085.0993896488,0.9969207100647907
dish,-2.0,400.0,28.6,,647,646,2293.417304377375,1468145.5534560843,0.9969111987558793
dish,-2.0,400.0,28.700000000000003,,646,645,2294.32756686116,1468721.224808921,0.9969064210334612
dish,-2.0,400.0,28.800000000000004,,644,643,2288.0879453015727,1464712.8059527613,0.9968968211102965
dish,-2.0,400.0,28.900000000000002,,642,641,2281.793766993936,1460669.4524475266,0.9968871614211818
dish,-2.0,400.0,29.000000000000004,,640,640,2275.4454916861273,1461153.9984903822,0.9999999999999998
dish,-2.0,400.0,29.1,,639,638,2276.1621428452854,1457043.0759614261,0.9968725585997288
dish,-2.0,400.0,29.200000000000003,,637,636,2269.7091408023684,1452898.006043093,0.996862747030946
dish,-2.0,400.0,29.300000000000004,,635,635,2263.2032677536167,1453292.779878572,0.9999999999999998
dish,-2.0,400.0,29.400000000000002,,634,633,2263.7806153060983,1449081.4448353916,0.996847913701997
dish,-2.0,400.0,29.500000000000004,,632,631,2257.1720460753613,1444836.7496625308,0.9968379466431658
dish,-2.0,400.0,29.6,,631,630,2257.6619840627613,1445143.1043932387,0.9968329394390709
dish,-2.0,400.0,29.700000000000003,,629,628,2250.9519829567007,1440833.4479944047,0.9968228773054357
dish,-2.0,400.0,29.800000000000004,,627,626,2244.191103085605,1436491.2187255882,0.996812751030832
dish,-2.0,400.0,29.900000000000002,,626,625,2244.545147263081,1436710.5074541296,0.9968076636487049
dish,-2.0,800.0,0.1,,836,835,6.694082335825817,4288.258926275663,0.9976090863304408
dish,-2.0,800.0,0.2,,835,834,13.356154725727874,8555.987595753437,0.9976062246763956
dish,-2.0,800.0,0.30000000000000004,,834,833,19.986274638190785,12803.22291123164,0.9976033561639893
dish,-2.0,800.0,0.4,,833,832,26.584499541699138,17030.001775508594,0.9976004807685377
dish,-2.0,800.0,0.5,,832,831,33.15088690473755,21236.36109138261,0.9975975984652363
dish,-2.0,800.0,0.6,,831,830,39.685494195790604,25422.337761652012,0.9975947092291626
dish,-2.0,800.0,0.7000000000000001,,830,829,46.18837888334293,29587.968689115118,0.9975918130352731
dish,-2.0,800.0,0.8,,829,828,52.6595984358791,33733.29077657025,0.9975889098584045
dish,-2.0,800.0,0.9,,828,827,59.099210321883746,37858.34092681572,0.9975859996732708
dish,-2.0,800.0,1.0,,827,826,65.50727200984144,41963.15604264985,0.9975830824544649
dish,-2.0,800.0,1.1,,826,825,71.88384096823681,46047.77302687096,0.9975801581764563
dish,-2.0,800.0,1.2000000000000002,,824,824,78.03944360333446,50112.228782277365,0.9999999999999997
dish,-2.0,800.0,1.3000000000000003,,823,822,84.33765428297393,54025.032487993674,0.9975713427300467
dish,-2.0,800.0,1.4000000000000001,,822,821,90.60458295082792,58039.33119001878,0.9975683899574357
dish,-2.0,800.0,1.5000000000000002,,821,820,96.8402870753811,62033.60397348967,0.9975654299960977
dish,-2.0,800.0,1.6,,819,819,102.79364853508072,66007.88774120469,0.9999999999999997
dish,-2.0,800.0,1.7000000000000002,,818,817,108.95170315885474,69791.26718275144,0.9975565067162436
dish,-2.0,800.0,1.8000000000000003,,817,816,115.07874395710478,73715.84903159774,0.9975535177358723
dish,-2.0,800.0,1.9000000000000001,,816,815,121.17482839831543,77620.57717494867,0.9975505214340635
dish,-2.0,800.0,2.0,,814,813,126.92796007957816,81305.35233938825,0.9975445067582658
dish,-2.0,800.0,2.1,,813,812,132.94710379798644,85160.7352909209,0.9975414883300124
dish,-2.0,800.0,2.2,,812,811,138.93550187713225,88996.39984721865,0.99753846247179
dish,-2.0,800.0,2.3000000000000003,,810,809,144.53611220025917,92583.35799424851,0.9975323883554333
dish,-2.0,800.0,2.4000000000000004,,809,808,150.44812508528705,96370.03408577837,0.9975293400419568
dish,-2.0,800.0,2.5000000000000004,,807,807,155.94288803785642,100137.12709233387,0.9999999999999997
dish,-2.0,800.0,2.6,,806,805,161.77891800815866,103627.05548165145,0.9975201497453954
dish,-2.0,800.0,2.7,,805,804,167.58456630626756,107345.5167504895,0.9975170711006517
dish,-2.0,800.0,2.8000000000000003,,803,802,172.92891507846983,110768.12828520767,0.9975108908219331
dish,-2.0,800.0,2.9000000000000004,,802,801,178.65913599053758,114438.21613591647,0.9975077891306645
dish,-2.0,800.0,3.0000000000000004,,800,799,183.89915072894345,117793.91674681673,0.9975015625
dish,-2.0,800.0,3.1,,799,798,189.55434653436225,121415.88949898448,0.9974984375024473
dish,-2.0,800.0,3.2,,798,797,195.17952463465687,125018.61129136277,0.9974953046777343
dish,-2.0,800.0,3.3000000000000003,,796,795,200.27123237046447,128279.20109006332,0.9974890154289031
dish,-2.0,800.0,3.4000000000000004,,795,794,205.82194089279463,131834.16451095103,0.9974858589454532
dish,-2.0,800.0,3.5000000000000004,,793,792,210.81082793156708,135028.81515952267,0.9974795221110311
dish,-2.0,800.0,3.6,,792,791,216.287469155325,138536.278528508,0.9974763416998264
dish,-2.0,800.0,3.7,,790,789,221.1741676503929,141665.3959577323,0.997469956737702
dish,-2.0,800.0,3.8000000000000003,,789,788,226.5771438549708,145125.61759440348,0.9974667521256307
dish,-2.0,800.0,3.9000000000000004,,787,786,231.3622859596648,148189.60773506196,0.997460318485426
dish,-2.0,800.0,4.0,,786,785,236.69199942445488,151602.84595900722,0.9974570893952048
dish,-2.0,800.0,4.1,,784,783,241.3762172921056,154602.1147418813,0.9974506065181171
dish,-2.0,800.0,4.2,,783,782,246.6330702965002,157968.62787268896,0.9974473526682096
dish,-2.0,800.0,4.3,,781,780,251.21699608043824,160903.58122856016,0.9974408199868513
dish,-2.0,800.0,4.3999999999999995,,780,779,256.4013909038294,164223.62758581826,0.9974375410913868
dish,-2.0,800.0,4.5,,778,777,260.8856567573855,167094.6714454682,0.9974309580296188
dish,-2.0,800.0,4.6,,777,776,265.9979956791655,170368.50934876513,0.9974276537983099
dish,-2.0,800.0,4.7,,775,774,270.38323375567023,173176.0496429752,0.9974210197710714
dish,-2.0,800.0,4.8,,774,773,275.4239190552313,176403.93741189915,0.9974176899091266
dish,-2.0,800.0,4.9,,772,771,279.7107615080153,179148.38007145087,0.9974110043222634
dish,-2.0,800.0,5.0,,771,770,284.68019546474966,182330.57602559,0.9974076485302995
dish,-2.0,800.0,5.1,,769,768,288.86927444714354,185012.32698126492,0.9974009107803858
dish,-2.0,800.0,5.2,,768,767,293.76785934044347,188149.0894402076,0.9973975287543401
dish,-2.0,800.0,5.3,,766,765,297.8598070057778,190768.5546227871,0.9973907382284967
dish,-2.0,800.0,5.4,,765,764,302.68794511503546,193860.1419061215,0.9973873296595326
dish,-2.0,800.0,5.5,,763,762,306.68339361664096,196417.7272463872,0.9973804857352414
dish,-2.0,800.0,5.6,,762,761,311.4414872212485,199464.3976737015,0.9973770503096561
dish,-2.0,800.0,5.7,,760,759,315.34106871245575,201960.50910243488,0.9973701523545705
dish,-2.0,800.0,5.8,,759,758,320.0295200918056,204962.52099331733,0.9973666897536976
dish,-2.0,800.0,5.9,,757,756,323.83386672594526,207397.56444129997,0.9973597371254465
dish,-2.0,800.0,6.0,,756,755,328.4530781594295,210355.17611533878,0.9973562470255589
dish,-2.0,800.0,6.1,,754,753,332.16282208983216,212729.55751335202,0.9973492390715473
dish,-2.0,800.0,6.2,,753,752,336.713195856843,215643.02729013548,0.9973457211437556
dish,-2.0,800.0,6.3,,751,750,340.32896923683927,217957.1525689609,0.9973386572009622
dish,-2.0,800.0,6.4,,750,749,344.810907616769,220826.73876807725,0.9973351111111107
dish,-2.0,800.0,6.5,,748,747,348.33334259968956,223081.0138584964,0.9973279905058765
dish,-2.0,800.0,6.6,,747,746,352.7472478719303,225906.97479953378,0.9973244159144384
dish,-2.0,800.0,6.7,,745,744,356.17697661110594,228101.80563232815,0.9973172379622536
dish,-2.0,800.0,6.8,,744,743,360.5232510550499,230884.39963487486,0.9973136345242223
dish,-2.0,800.0,6.9,,742,741,363.8609057038111,233020.1921408259,0.9973063985295075
dish,-2.0,800.0,7.0,,741,740,368.13995159885053,235759.67752447017,0.9973027658942849
dish,-2.0,800.0,7.1,,739,738,371.3861643105278,237836.8376343594,0.9972954711501661
dish,-2.0,800.0,7.2,,738,737,375.5983839360551,240533.47271868945,0.9972918089614499
dish,-2.0,800.0,7.3,,736,735,378.75378686397914,242552.4063632984,0.9972844547495273
dish,-2.0,800.0,7.4,,735,734,382.8995824993863,245206.44946790242,0.997280762645194
dish,-2.0,800.0,7.5,,733,732,385.9648077968879,247167.5625780125,0.9972733482353068
dish,-2.0,800.0,7.6,,732,731,390.04458172156717,249779.27202247878,0.997269625847293
dish,-2.0,800.0,7.7,,730,729,393.0202615419768,251682.9705288717,0.997262150497279
dish,-2.0,800.0,7.8,,728,728,395.945905468459,254252.60463278843,0.9999999999999998
dish,-2.0,800.0,7.9,,727,726,399.92118253196895,256099.29446624548,0.9972508604069025
dish,-2.0,800.0,8.0,,725,725,402.75829625792045,258627.11154920093,0.9999999999999998
dish,-2.0,800.0,8.1,,724,723,406.6686051995868,260417.19864050372,0.9972394768169468
dish,-2.0,800.0,8.2,,722,722,409.41782087833843,262903.4570220861,0.9999999999999998
dish,-2.0,800.0,8.3,,721,720,413.2635639775537,264637.34730201616,0.9972279985610983
dish,-2.0,800.0,8.4,,719,719,415.9255137624359,267082.30530181364,0.9999999999999997
dish,-2.0,800.0,8.5,,718,717,419.7070932985921,268760.4047011524,0.9972164244535654
dish,-2.0,800.0,8.6,,716,716,422.28240934293547,271164.32063875324,0.9999999999999998
dish,-2.0,800.0,8.7,,715,714,426.00022759542486,272787.03508828225,0.9972047532886691
dish,-2.0,800.0,8.8,,713,713,428.48954205256035,275150.16728327476,0.9999999999999997
dish,-2.0,800.0,8.9,,712,711,432.1440013007752,276717.9027137755,0.9971929838404239
dish,-2.0,800.0,9.0,,710,710,434.5479463240331,279040.50948574784,0.9999999999999998
dish,-2.0,800.0,9.1,,709,708,438.1394488473655,280553.6718280018,0.9971811148621091
dish,-2.0,800.0,9.2,,708,707,441.705531144342,282836.0114965422,0.9971771361996868
dish,-2.0,800.0,9.3,,706,705,443.9876046679191,284295.00668133097,0.997169145085828
dish,-2.0,800.0,9.4,,705,704,447.4912857686976,286537.3375660277,0.9971651325386045
dish,-2.0,800.0,9.5,,703,702,449.68950319515824,287942.57152413274,0.997157073222058
dish,-2.0,800.0,9.6,,702,701,453.13118537913124,290145.1519445739,0.9971530263553053
dish,-2.0,800.0,9.700000000000001,,700,699,455.2461788618064,291497.0306067767,0.9971448979591836
dish,-2.0,800.0,9.8,,699,698,458.6262644083659,293660.1188825507,0.9971408163307073
dish,-2.0,800.0,9.9,,697,696,460.658666100586,294959.0481796327,0.9971326179630267
dish,-2.0,800.0,10.0,,696,695,463.9775572891243,297082.9026303276,0.9971285011230014
dish,-2.0,800.0,10.1,,694,693,465.92799934422015,298329.28849307046,0.9971202318763546
dish,-2.0,800.0,10.200000000000001,,693,692,469.1860984541295,300414.1674382747,0.9971160793671615
dish,-2.0,800.0,10.3,,691,690,471.05521302543156,301608.4157974597,0.9971077383183832
dish,-2.0,800.0,10.4,,690,689,474.25292233610406,303654.57755676133,0.9971035496744379
dish,-2.0,800.0,10.5,,688,687,476.04134157694307,304797.0943431702,0.9970951358842616
dish,-2.0,800.0,10.6,,687,686,479.179063367771,306804.7972361575,0.9970909106318423
dish,-2.0,800.0,10.700000000000001,,685,685,480.8874194314776,308796.9271482544,0.9999999999999997
dish,-2.0,800.0,10.8,,684,683,483.96555598185324,309865.4907268328,0.9970781608016139
dish,-2.0,800.0,10.9,,683,682,487.01955576869574,311819.51849966584,0.9970738859865932
dish,-2.0,800.0,11.0,,681,680,488.6134346110735,312837.32227915706,0.9970652987206767
dish,-2.0,800.0,11.1,,680,679,491.6084046861481,314753.5062323144,0.9970609861591693
dish,-2.0,800.0,11.200000000000001,,678,677,493.12373368815463,315720.95614350005,0.9970523229000791
dish,-2.0,800.0,11.3,,677,676,496.06007633085363,317599.5545965699,0.9970479720899177
dish,-2.0,800.0,11.4,,675,674,497.49748764581955,318517.0565702313,0.9970392318244166
dish,-2.0,800.0,11.5,,674,673,500.3756051355352,320358.3278428019,0.9970348422544879
dish,-2.0,800.0,11.6,,673,672,503.2301030780789,322184.45666712924,0.9970304396494815
dish,-2.0,800.0,11.700000000000001,,671,670,504.55602553291556,323030.49022138043,0.9970215951012898
dish,-2.0,800.0,11.8,,670,669,507.35285385116043,324819.64859225886,0.9970171530407661
dish,-2.0,800.0,11.9,,668,667,508.6023719557175,325616.70598267496,0.99700822905088
dish,-2.0,800.0,12.0,,667,666,511.3419329290558,327369.1522196929,0.9970037470020611
dish,-2.0,800.0,12.1,,665,664,512.5156788366642,328117.6393770553,0.9969947424953355
dish,-2.0,800.0,12.200000000000001,,664,663,515.1983747444879,329833.63179980085,0.9969902199158077
dish,-2.0,800.0,12.3,,663,662,517.8579683215014,331534.8138994879,0.9969856837038097
dish,-2.0,800.0,12.4,,661,660,518.9232137301796,332213.7515829526,0.9969765701351043
dish,-2.0,800.0,12.5,,660,659,521.526497770363,333878.8365954177,0.9969719926538106
dish,-2.0,800.0,12.6,,658,657,522.5174843188536,334510.17581951787,0.9969627959830376
dish,-2.0,800.0,12.700000000000001,,657,656,525.0648611015995,336139.4220643494,0.9969581766666897
dish,-2.0,800.0,12.8,,656,655,527.589499520604,337754.09170384496,0.9969535432778109
dish,-2.0,800.0,12.9,,654,653,528.4740927479334,338317.23455665243,0.9969442340244459
dish,-2.0,800.0,13.0,,653,652,530.9433794381847,339896.4221555647,0.9969395580299664
dish,-2.0,800.0,13.1,,651,651,531.7552271420876,341461.1684594017,0.9999999999999998
dish,-2.0,800.0,13.200000000000001,,650,649,534.169564382978,341956.902200614,0.996925443786982
dish,-2.0,800.0,13.3,,649,648,536.5615272271963,343486.5231909181,0.9969207100647907
dish,-2.0,800.0,13.4,,647,646,537.2690887877067,343936.19608936243,0.9969111987558795
dish,-2.0,800.0,13.5,,646,645,539.6066577112484,345430.9500857218,0.9969064210334609
dish,-2.0,800.0,13.6,,645,644,541.922062955895,346911.4965047286,0.996901628507902
dish,-2.0,800.0,13.700000000000001,,643,642,542.5265643673512,347295.11339418276,0.996891998771311
dish,-2.0,800.0,13.8,,642,641,544.7881312200057,348741.14954629535,0.9968871614211816
dish,-2.0,800.0,13.9,,640,640,545.3222816282271,350173.1134313157,0.9999999999999997
dish,-2.0,800.0,14.0,,639,638,547.5304123682818,350491.46157147706,0.9968725585997288
dish,-2.0,800.0,14.1,,638,637,549.7167433965104,351889.27191665367,0.9968676604986191
dish,-2.0,800.0,14.200000000000001,,636,635,550.1499408334463,352163.0968306438,0.9968578181242831
dish,-2.0,800.0,14.3,,635,634,552.2833912777597,353527.0119555648,0.9968528737057473
dish,-2.0,800.0,14.4,,634,633,554.395252728024,354877.0885311163,0.996847913701997
dish,-2.0,800.0,14.5,,632,631,554.7287231880125,355086.9977984186,0.9968379466431659
dish,-2.0,800.0,14.6,,631,630,556.7882595830459,356403.53588076495,0.9968329394390708
dish,-2.0,800.0,14.700000000000001,,630,629,558.826417701807,357706.3707240023,0.9968279163517256
dish,-2.0,800.0,14.8,,628,627,559.0613871791863,357853.15160431433,0.9968178222240249
dish,-2.0,800.0,14.9,,627,626,561.0477757714011,359122.804681397,0.996812751030832
dish,-2.0,800.0,15.0,,626,625,563.0129968051206,360378.8898296312,0.9968076636487051
dish,-2.0,800.0,15.1,,624,623,563.1506912942289,360463.3295826504,0.9967974400065744
dish,-2.0,800.0,15.200000000000001,,623,622,565.0646983300867,361686.5896917803,0.9967923035897855
dish,-2.0,800.0,15.3,,622,621,566.9577485252257,362896.4171823221,0.9967871506704851
dish,-2.0,800.0,15.4,,620,620,566.9993940204013,364092.8489570744,0.9999999999999998
dish,-2.0,800.0,15.5,,619,618,568.8417857463629,364096.66224623396,0.9967715920983606
dish,-2.0,800.0,15.6,,618,617,570.6634313493831,365260.7241163944,0.9967663723672769
dish,-2.0,800.0,15.700000000000001,,617,616,572.4643882979464,366411.5255810258,0.9967611357302153
dish,-2.0,800.0,15.8,,615,614,572.3817965074913,366354.7936790774,0.9967506114085529
dish,-2.0,800.0,15.9,,614,613,574.1328037648539,367473.5819661674,0.9967453235578095
dish,-2.0,800.0,16.0,,613,612,575.8633330855363,368579.24515798874,0.9967400184687932
dish,-2.0,800.0,16.1,,611,610,575.6874891007325,368462.7553246299,0.9967293562376615
dish,-2.0,800.0,16.200000000000003,,610,609,577.3686242588989,369536.76206596027,0.9967239989250198
dish,-2.0,800.0,16.3,,609,608,579.029492198162,370597.7790222826,0.9967186240330453
dish,-2.0,800.0,16.400000000000002,,608,607,580.6701503870063,371645.8430963951,0.9967132314750693
dish,-2.0,800.0,16.500000000000004,,606,605,580.3736513187791,371452.0357500925,0.9967023930115781
dish,-2.0,800.0,16.6,,605,604,581.9656241230841,372468.89850822656,0.9966969469298543
dish,-2.0,800.0,16.700000000000003,,604,603,583.5375978947475,373472.94369441137,0.9966914828297001
dish,-2.0,800.0,16.8,,602,602,583.1506434317553,374464.20821144525,0.9999999999999998
dish,-2.0,800.0,16.900000000000002,,601,600,584.6744873475637,374194.37495013996,0.9966749815199846
dish,-2.0,800.0,17.000000000000004,,600,599,586.1785429485074,375154.89328570815,0.9966694444444444
dish,-2.0,800.0,17.1,,599,598,587.6628677030706,376102.76626238564,0.9966638888966305
dish,-2.0,800.0,17.200000000000003,,597,597,587.1588403588619,377038.0307829712,0.9999999999999998
dish,-2.0,800.0,17.3,,596,595,588.5957440355469,376693.46320460434,0.9966471104905184
dish,-2.0,800.0,17.400000000000002,,595,594,590.0131275836288,377598.43667823664,0.99664148012146
dish,-2.0,800.0,17.500000000000004,,594,593,591.4110484715919,378490.9370060374,0.9966358308109148
dish,-2.0,800.0,17.6,,592,592,590.7919596431274,379371.0010908045,0.9999999999999997
dish,-2.0,800.0,17.700000000000003,,591,590,592.1431682311891,378952.99079331756,0.9966187682696739
dish,-2.0,800.0,17.8,,590,589,593.4751248769088,379803.2189656442,0.9966130422292441
dish,-2.0,800.0,17.900000000000002,,589,588,594.7878870487713,380641.14620519814,0.9966072967620869
dish,-2.0,800.0,18.000000000000004,,588,587,596.0815122152611,381466.8094147775,0.9966015317691698
dish,-2.0,800.0,18.1,,586,585,595.3225067829503,380976.64799611125,0.9965899428065554
dish,-2.0,800.0,18.200000000000003,,585,584,596.5702816768078,381772.9304277626,0.9965841186354003
dish,-2.0,800.0,18.3,,584,583,597.7991302830692,382557.08413969993,0.9965782745355598
dish,-2.0,800.0,18.400000000000002,,583,582,599.0091100702197,383329.14603472163,0.9965724104045729
dish,-2.0,800.0,18.500000000000004,,581,581,598.1395065392909,384089.15301562584,0.9999999999999997
dish,-2.0,800.0,18.6,,580,579,599.3043448317858,383511.2613444237,0.9965546967895359
dish,-2.0,800.0,18.700000000000003,,579,578,600.4505250229461,384242.44108937477,0.9965487514951928
dish,-2.0,800.0,18.8,,578,577,601.5781045812568,384961.7012304689,0.9965427856467234
dish,-2.0,800.0,18.900000000000002,,577,576,602.6871409752023,385669.0786705045,0.9965367991373535
dish,-2.0,800.0,19.000000000000004,,575,575,601.683061190303,386364.61031227984,0.9999999999999998
dish,-2.0,800.0,19.1,,574,573,602.7478181168622,385700.90733405424,0.9965187145649451
dish,-2.0,800.0,19.200000000000003,,573,572,603.7942425968328,386368.1652818512,0.996512644329316
dish,-2.0,800.0,19.300000000000004,,572,571,604.8223920987,387023.71274164837,0.9965065528876714
dish,-2.0,800.0,19.400000000000002,,571,570,605.8323240909477,387667.5866162441,0.9965004401286954
dish,-2.0,800.0,19.500000000000004,,570,569,606.8240960420613,388299.82380843675,0.9964943059402891
dish,-2.0,800.0,19.6,,568,567,605.663270965408,387552.22846870025,0.9964819728228523
dish,-2.0,800.0,19.700000000000003,,567,566,606.6117787256964,388156.7455088894,0.9964757736656619
dish,-2.0,800.0,19.800000000000004,,566,565,607.5423371626272,388749.76117693575,0.9964695526227069
dish,-2.0,800.0,19.900000000000002,,565,564,608.4550037446849,389331.3123756378,0.9964633095778836
dish,-2.0,800.0,20.000000000000004,,564,563,609.3498359403543,389901.436007794,0.9964570444142646
dish,-2.0,800.0,20.1,,563,562,610.2268912181197,390460.1689762024,0.9964507570140927
dish,-2.0,800.0,20.200000000000003,,561,560,608.9134777367652,389614.82427418645,0.9964381150288664
dish,-2.0,800.0,20.300000000000004,,560,559,609.748284100267,390146.4890400283,0.9964317602040813
dish,-2.0,800.0,20.400000000000002,,559,558,610.5655242636418,390666.89845238294,0.9964253826632655
dish,-2.0,800.0,20.500000000000004,,558,557,611.3652556953743,391176.0894140487,0.9964189822843997
dish,-2.0,800.0,20.6,,557,556,612.147535863949,391674.098827824,0.9964125589445895
dish,-2.0,800.0,20.700000000000003,,556,555,612.9124222378507,392160.96359650715,0.9964061125200557
dish,-2.0,800.0,20.800000000000004,,555,554,613.6599722855638,392636.7206228962,0.996399642886129
dish,-2.0,800.0,20.900000000000002,,553,552,612.174229975047,391680.98735017685,0.996386633486915
dish,-2.0,800.0,21.000000000000004,,552,551,612.8806996343499,392130.4265308985,0.9963800934677588
dish,-2.0,800.0,21.1,,551,550,613.5700436852412,392568.89327958674,0.9963735297314564
dish,-2.0,800.0,21.200000000000003,,550,549,614.2423195962056,392996.42449904006,0.9963669421487601
dish,-2.0,800.0,21.300000000000004,,549,548,614.8975848357273,393413.0570920565,0.9963603305894803
dish,-2.0,800.0,21.400000000000002,,548,547,615.5358968722913,393818.82796143455,0.9963536949224784
dish,-2.0,800.0,21.500000000000004,,547,546,616.1573131743821,394213.7740099724,0.9963470350156576
dish,-2.0,800.0,21.6,,546,545,616.7618912104842,394597.9321404686,0.9963403507359551
dish,-2.0,800.0,21.700000000000003,,544,544,615.086263448759,394971.3392557213,0.9999999999999998
dish,-2.0,800.0,21.800000000000004,,543,542,615.6510828715969,393879.26244414755,0.9963201503142283
dish,-2.0,800.0,21.900000000000002,,542,541,616.1992747462228,394227.2988855562,0.9963133671927125
dish,-2.0,800.0,22.000000000000004,,541,540,616.7308965411219,394564.71962198196,0.99630655901818
dish,-2.0,800.0,22.1,,540,539,617.2460057247781,394891.56155622297,0.9962997256515774
dish,-2.0,800.0,22.200000000000003,,539,538,617.7446597656767,395207.8615910777,0.996292866952819
dish,-2.0,800.0,22.300000000000004,,538,537,618.2269161323019,395513.65662934445,0.9962859827807796
dish,-2.0,800.0,22.400000000000002,,537,536,618.6928322931382,395808.9835738213,0.9962790729932826
dish,-2.0,800.0,22.500000000000004,,536,535,619.1424657166705,396093.87932730705,0.9962721374470926
dish,-2.0,800.0,22.6,,535,534,619.5758738713831,396368.3807925995,0.9962651759979035
dish,-2.0,800.0,22.700000000000003,,534,533,619.9931142257611,396632.52487249736,0.9962581885003291
dish,-2.0,800.0,22.800000000000004,,533,532,620.3942442482886,396886.34846979886,0.9962511748078945
dish,-2.0,800.0,22.900000000000002,,531,530,618.4477579405495,395635.51581985864,0.9962370682470268
dish,-2.0,800.0,23.000000000000004,,530,529,618.8110641221277,395865.1127300639,0.9962299750800994
dish,-2.0,800.0,23.1,,529,528,619.1584706896323,396084.5244679332,0.9962228551213008
dish,-2.0,800.0,23.200000000000003,,528,527,619.4900351115482,396293.78793626494,0.9962157082185487
dish,-2.0,800.0,23.300000000000004,,527,526,619.8058148563598,396492.9400378574,0.9962085342186082
dish,-2.0,800.0,23.400000000000002,,526,525,620.1058673925517,396682.0176755089,0.9962013329670804
dish,-2.0,800.0,23.500000000000004,,525,524,620.3902501886087,396861.05775201786,0.99619410430839
dish,-2.0,800.0,23.6,,524,523,620.659020713015,397030.09717018233,0.9961868480857758
dish,-2.0,800.0,23.700000000000003,,523,522,620.9122364342558,397189.1728328009,0.9961795641412793
dish,-2.0,800.0,23.800000000000004,,522,521,621.1499548208154,397338.3216426717,0.9961722523157319
dish,-2.0,800.0,23.900000000000002,,521,520,621.3722333411781,397477.58050259313,0.9961649124487456
dish,-2.0,800.0,24.000000000000004,,520,519,621.579129463829,397606.9863153635,0.9961575443786979
dish,-2.0,800.0,24.1,,519,518,621.7707006572523,397726.57598378113,0.9961501479427235
dish,-2.0,800.0,24.200000000000003,,518,517,621.947004389933,397836.3864106444,0.9961427229766994
dish,-2.0,800.0,24.300000000000004,,517,516,622.1080981303554,397936.45449875155,0.9961352693152353
dish,-2.0,800.0,24.400000000000002,,516,515,622.2540393470041,398026.8171509009,0.9961277867916589
dish,-2.0,800.0,24.500000000000004,,515,514,622.384885508364,398107.5112698908,0.9961202752380051
dish,-2.0,800.0,24.6,,514,513,622.5006940829193,398178.5737585196,0.9961127344850036
dish,-2.0,800.0,24.700000000000003,,513,512,622.601522539155,398240.04151958553,0.9961051643620638
dish,-2.0,800.0,24.800000000000004,,512,511,622.6874283455554,398291.95145588706,0.9960975646972655
dish,-2.0,800.0,24.900000000000002,,511,510,622.7584689706052,398334.3404702222,0.996089935317343
dish,-2.0,800.0,25.000000000000004,,510,509,622.8147018827891,398367.2454653897,0.9960822760476737
dish,-2.0,800.0,25.1,,509,508,622.8561845505915,398390.70334418747,0.9960745867122636
dish,-2.0,800.0,25.200000000000003,,508,507,622.8829744424971,398404.75100941403,0.9960668671337342
dish,-2.0,800.0,25.300000000000004,,507,506,622.8951290269908,398409.4253638677,0.9960591171333087
dish,-2.0,800.0,25.400000000000002,,506,505,622.8927057725565,398404.7633103468,0.9960513365308002
dish,-2.0,800.0,25.500000000000004,,505,504,622.8757621476796,398390.80175164965,0.9960435251445935
dish,-2.0,800.0,25.6,,504,503,622.8443556208441,398367.5775905744,0.9960356827916347
dish,-2.0,800.0,25.700000000000003,,503,502,622.798543660535,398335.12772991974,0.9960278092874165
dish,-2.0,800.0,25.800000000000004,,502,501,622.7383837352367,398293.4890724836,0.9960199044459609
dish,-2.0,800.0,25.900000000000002,,501,500,622.6639333134336,398242.6985210645,0.9960119680798082
dish,-2.0,800.0,26.000000000000004,,500,499,622.5752498636108,398182.7929784607,0.9960039999999997
dish,-2.0,800.0,26.1,,499,498,622.4723908542525,398113.80934747047,0.9959960000160637
dish,-2.0,800.0,26.200000000000003,,498,497,622.3554137538435,398035.7845308924,0.9959879679360009
dish,-2.0,800.0,26.300000000000004,,497,496,622.2243760308685,397948.7554315244,0.9959799035662664
dish,-2.0,800.0,26.400000000000002,,496,495,622.0793351538117,397852.7589521651,0.9959718067117582
dish,-2.0,800.0,26.500000000000004,,495,494,621.9203485911581,397747.83199561265,0.9959636771757979
dish,-2.0,800.0,26.6,,494,493,621.747473811392,397634.0114646655,0.9959555147601175
dish,-2.0,800.0,26.700000000000003,,493,492,621.5607682829983,397511.3342621219,0.9959473192648396
dish,-2.0,800.0,26.800000000000004,,492,491,621.3602894744616,397379.8372907801,0.9959390904884656
dish,-2.0,800.0,26.900000000000002,,491,490,621.146094854266,397239.5574534384,0.9959308282278567
dish,-2.0,800.0,27.000000000000004,,490,489,620.9182418908969,397090.53165289544,0.9959225322782174
dish,-2.0,800.0,27.1,,489,488,620.6767880528382,396932.7967919491,0.9959142024330775
dish,-2.0,800.0,27.200000000000003,,488,487,620.4217908085748,396766.389773398,0.9959058384842783
dish,-2.0,800.0,27.300000000000004,,487,486,620.1533076265913,396591.34750004025,0.995897440221951
dish,-2.0,800.0,27.400000000000002,,486,485,619.8713959753724,396407.70687467436,0.9958890074345033
